,business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,cat_list,unique_category,restaurant_type,has_wifi,has_parking,animal_friendly,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
33,5R6YO6K9PkthkTbXqV9slQ,Sakura Japanese Restaurant,4713 Kirkwood Hwy,Wilmington,DE,19808,39.7229310921,-75.6620611,4.0,86,1,"{'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'Ambience': ""{u'divey': False, u'hipster': None, u'casual': True, u'touristy': False, u'trendy': None, u'intimate': None, u'romantic': None, u'classy': True, u'upscale': None}"", 'DogsAllowed': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'HasTV': 'True'}","Japanese, Restaurants, Sushi Bars, Noodles","{'Monday': '11:0-15:0', 'Tuesday': '11:0-15:0', 'Wednesday': '11:0-15:0', 'Thursday': '11:0-15:0', 'Friday': '11:0-15:0', 'Saturday': '11:30-15:0', 'Sunday': '11:30-15:0'}","['Japanese', ' Restaurants', ' Sushi Bars', ' Noodles']",Food,Japanese,False,False,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0
34,lZsuDo4vTK3LtI7ZVS48VQ,Tess African Hair Braiding & Beauty Supply,5910 Kirkwood Hwy,Wilmington,DE,19808,39.7117525847,-75.6774406908,3.0,17,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'""}","Hair Extensions, Cosmetics & Beauty Supply, Beauty & Spas, Hair Salons, Nail Salons, Kids Hair Salons, Shopping","{'Monday': '8:30-19:0', 'Tuesday': '8:30-19:0', 'Wednesday': '8:30-19:0', 'Thursday': '8:30-19:0', 'Friday': '8:30-19:0', 'Saturday': '8:30-19:0'}","['Hair Extensions', ' Cosmetics & Beauty Supply', ' Beauty & Spas', ' Hair Salons', ' Nail Salons', ' Kids Hair Salons', ' Shopping']",Shopping,,True,False,False,11.0,11.0,11.0,11.0,11.0,11.0,
35,scWVOy6MbtLScDfbH35DXA,East Coast Customs,2118 W Newport Pike,Wilmington,DE,19804,39.715502,-75.639856,1.0,5,1,"{'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True'}","Auto Repair, Tires, Wheel & Rim Repair, Automotive, Auto Detailing","{'Monday': '9:30-20:0', 'Tuesday': '9:30-20:0', 'Wednesday': '9:30-20:0', 'Thursday': '9:30-20:0', 'Friday': '9:30-20:0', 'Saturday': '10:0-18:0'}","['Auto Repair', ' Tires', ' Wheel & Rim Repair', ' Automotive', ' Auto Detailing']",Automotive,,True,False,False,11.0,11.0,11.0,11.0,11.0,8.0,
36,30DYxRijRfJ3EiWG5Pw8-w,Dryclean Central,520 N Dupont Hwy,New Castle,DE,19720,39.6839642,-75.5864798,2.5,9,1,"{'WiFi': ""u'no'"", 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}","Dry Cleaning & Laundry, Local Services, Dry Cleaning, Laundry Services",,"['Dry Cleaning & Laundry', ' Local Services', ' Dry Cleaning', ' Laundry Services']",Others,,True,False,False,,,,,,,
37,Omgbjm2M8GwCM-nK_sXOsA,Bellefonte Brewing,"3605 Old Capitol Trl, Unit C8",Wilmington,DE,19808,39.730792,-75.633549,4.5,24,1,"{'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '1', 'HappyHour': 'True', 'RestaurantsTakeOut': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Beer Bar, Nightlife, Breweries, Bars, Food","{'Monday': '17:0-22:0', 'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '15:0-0:0', 'Saturday': '12:0-0:0', 'Sunday': '13:0-20:0'}","['Beer Bar', ' Nightlife', ' Breweries', ' Bars', ' Food']",Bars,Others,False,True,True,5.0,5.0,5.0,5.0,9.0,12.0,7.0
38,iXemjTj5TOByT1-cNTSaDw,PureBread Deli,1309 Churchmans Rd,Newark,DE,19713,39.692037,-75.666564,4.0,64,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'RestaurantsTableService': 'False', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': True}"", 'Ambience': ""{u'divey': False, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': True, u'upscale': False}"", 'RestaurantsDelivery': 'True'}","Food, Bakeries, Delis, Sandwiches, Restaurants","{'Monday': '8:0-16:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-16:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-16:0', 'Saturday': '8:0-16:0'}","['Food', ' Bakeries', ' Delis', ' Sandwiches', ' Restaurants']",Food,Others,True,True,False,8.0,8.0,8.0,8.0,8.0,8.0,
39,RUoemZWbbCz0gAfAovIJQQ,Bark Avenue Dog Day Camp,"100 Naamans Rd, Ste 2A",Claymont,DE,19703,39.81075,-75.44099,5.0,5,1,,"Pet Groomers, Pets, Pet Services","{'Monday': '7:30-18:30', 'Tuesday': '7:30-18:30', 'Wednesday': '7:30-18:30', 'Thursday': '7:30-18:30', 'Friday': '7:30-18:30'}","['Pet Groomers', ' Pets', ' Pet Services']",Others,,False,False,False,11.0,11.0,11.0,11.0,11.0,,
40,5ODCsQbRdsFIWlypGF3iUw,Brandywine Brewing Company Restaurant & Brewery,"3801 Kennett Pike, Ste E155",Wilmington,DE,19807,39.7768783,-75.5950446,3.0,28,0,"{'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""u'average'"", 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsTakeOut': 'True'}","Food, American (Traditional), Breweries, Restaurants",,"['Food', ' American (Traditional)', ' Breweries', ' Restaurants']",Food,American,False,True,False,,,,,,,
41,s-7Q1GAQmB-Qsm_UwviHVA,Lone Star Steakhouse,113 S. Dupont Highway,New Castle,DE,19720,39.6640748,-75.6066333,2.0,15,0,"{'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'BikeParking': 'False', 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'average'"", 'WiFi': ""'no'"", 'RestaurantsPriceRange2': '2'}","Steakhouses, Restaurants, Seafood, American (Traditional)","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}","['Steakhouses', ' Restaurants', ' Seafood', ' American (Traditional)']",Food,American,True,True,False,11.0,11.0,11.0,11.0,12.0,12.0,11.0
42,59fWFpyDg01BTEH-Hh6jdw,McDonald's,2702 Philadelphia Pike,Claymont,DE,19703,39.794113,-75.4673805,1.5,25,1,"{'RestaurantsGoodForGroups': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'BikeParking': 'False', 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'NoiseLevel': ""'loud'"", 'Caters': 'False', 'WiFi': ""'free'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'DriveThru': 'True', 'BusinessParking': ""{'garage': None, 'street': None, 'validated': False, 'lot': True, 'valet': False}""}","Food, Coffee & Tea, Fast Food, Burgers, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","['Food', ' Coffee & Tea', ' Fast Food', ' Burgers', ' Restaurants']",Food,Fast Food,True,True,False,24.0,24.0,24.0,24.0,24.0,24.0,24.0
43,a2fJVXFAfjCMrPBQIDNAQw,Brian's Auto Service,1301 Centerville Rd,Wilmington,DE,19808,39.7335128,-75.6211376,5.0,6,1,{'BusinessAcceptsCreditCards': 'True'},"Auto Repair, Automotive","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}","['Auto Repair', ' Automotive']",Automotive,,False,False,False,9.0,9.0,9.0,9.0,9.0,,
44,dMSB710Z9cDqKUX6ulpnBA,The Spa at Montchanin Village,Rt 100 And Kirk Rd,Wilmington,DE,19807,39.7915353002,-75.5884426832,3.5,11,1,"{'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '4'}","Beauty & Spas, Day Spas","{'Monday': '10:0-17:30', 'Tuesday': '10:0-17:30', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-17:30', 'Sunday': '10:0-16:0'}","['Beauty & Spas', ' Day Spas']",Others,,False,False,False,6.0,6.0,8.0,8.0,8.0,6.0,6.0
45,YdpDpp130fxiX2DUdQLSqg,Bardea Food & Drink,620 N Market St,Wilmington,DE,19801,39.742496,-75.54969,4.5,181,1,"{'CoatCheck': 'True', 'WiFi': ""u'free'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'HappyHour': 'True', 'WheelchairAccessible': 'True', 'Caters': 'True', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsBitcoin': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'Smoking': ""u'no'"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'GoodForDancing': 'False', 'RestaurantsTableService': 'True', 'Music': ""{u'dj': False, u'live': False, u'jukebox': False, u'video': False, u'background_music': False, u'karaoke': None, u'no_music': False}"", 'RestaurantsAttire': ""u'casual'"", 'DogsAllowed': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsDelivery': 'None', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'True', 'BikeParking': 'False'}","Bars, Restaurants, Nightlife, Italian","{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '17:0-22:0', 'Friday': '17:0-0:0', 'Saturday': '17:0-0:0'}","['Bars', ' Restaurants', ' Nightlife', ' Italian']",Bars,Italian,True,True,False,,5.0,5.0,5.0,7.0,7.0,
46,9Vh8_qHO1lwZ4a7RB2BkWg,The Westin Wilmington,818 Shipyard Dr,Wilmington,DE,19801,39.7305365328,-75.5635661089,3.0,78,1,"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""'paid'"", 'DogsAllowed': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsPriceRange2': '3', 'WheelchairAccessible': 'True'}","Event Planning & Services, Hotels & Travel, Venues & Event Spaces, Hotels","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","['Event Planning & Services', ' Hotels & Travel', ' Venues & Event Spaces', ' Hotels']",Hotels,,True,False,True,24.0,24.0,24.0,24.0,24.0,24.0,24.0
47,EROSyhoWNCUH53NrDrsHgQ,Mary's Kountry Kitchen,222 Main St,Wilmington,DE,19804,39.713166,-75.646243,4.0,50,1,"{'OutdoorSeating': 'False', 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""'average'"", 'BikeParking': 'True', 'HasTV': 'True', 'Caters': 'True', 'GoodForMeal': ""{u'breakfast': True, u'brunch': True, u'lunch': True, u'dinner': None, u'latenight': False, u'dessert': False}"", 'Ambience': ""{u'divey': None, u'hipster': False, u'casual': True, u'touristy': False, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}""}","Restaurants, American (Traditional), Diners, Breakfast & Brunch","{'Monday': '6:0-14:0', 'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Friday': '6:0-14:0', 'Saturday': '6:0-14:0', 'Sunday': '6:0-14:0'}","['Restaurants', ' American (Traditional)', ' Diners', ' Breakfast & Brunch']",Food,American,True,True,False,8.0,8.0,8.0,8.0,8.0,8.0,8.0
48,Vo4NZBtF3mr6EJitNnq-Wg,Pizzeria Maki,"4007 Kennett Pike, Ste A",Greenville,DE,19807,39.7797569,-75.5983935,5.0,13,1,"{'RestaurantsDelivery': 'True', 'RestaurantsTakeOut': 'True'}","Restaurants, Pizza, Salad, Sushi Bars",,"['Restaurants', ' Pizza', ' Salad', ' Sushi Bars']",Food,Fast Food,False,False,False,,,,,,,
49,ji3yu7zYAomsHd5EfOdjxg,Raymour & Flanigan Furniture and Mattress Store,5303 Concord Pike,Wilmington,DE,19803,39.829708,-75.543096,2.5,24,1,"{'RestaurantsPriceRange2': '3', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Shopping, Home & Garden, Home Decor, Mattresses, Furniture Stores","{'Monday': '0:0-0:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-21:0'}","['Shopping', ' Home & Garden', ' Home Decor', ' Mattresses', ' Furniture Stores']",Shopping,,False,True,False,24.0,11.0,11.0,11.0,12.0,8.0,11.0
50,xNWueX3uZjmixQUkY38GzQ,KFC,1925 Lancaster Ave,Wilmington,DE,19805,39.7469589437,-75.5741865492,3.0,5,1,"{'WiFi': ""'free'"", 'Caters': 'True', 'Ambience': 'None', 'RestaurantsTakeOut': 'None', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsDelivery': 'None'}","Restaurants, Chicken Wings, Fast Food, Chicken Shop","{'Monday': '0:0-0:0', 'Tuesday': '10:30-0:0', 'Wednesday': '10:30-0:0', 'Thursday': '10:30-0:0', 'Friday': '10:30-0:0', 'Saturday': '10:30-0:0', 'Sunday': '10:30-0:0'}","['Restaurants', ' Chicken Wings', ' Fast Food', ' Chicken Shop']",Food,Fast Food,True,False,False,24.0,14.0,14.0,14.0,14.0,14.0,14.0
51,sFtEbnWDtIADseyr8Lx6Qw,Spice N' Nice,3125 New Castle Ave,New Castle,DE,19720,39.70981,-75.5498425,5.0,11,1,"{'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""'none'"", 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'WiFi': ""'no'"", 'NoiseLevel': ""'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'Caters': 'True', 'HasTV': 'True'}","Caribbean, Restaurants, Food","{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '8:30-18:0'}","['Caribbean', ' Restaurants', ' Food']",Food,Others,True,False,False,7.0,7.0,7.0,7.0,7.0,10.0,
52,rS4WHgdijBcg4LRCGfyrJQ,Phil's Auto Repair,601 Boxwood Rd,Wilmington,DE,19804,39.724883,-75.605312,5.0,7,1,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Tires, Auto Repair","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}","['Automotive', ' Tires', ' Auto Repair']",Automotive,,False,False,False,9.0,9.0,9.0,9.0,9.0,,
53,ulwns2OavT81v6zG-Sk6ng,Wawa,7 E Commons Blvd,New Castle,DE,19720,39.69444,-75.598866,3.0,8,1,"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsDelivery': 'True'}","Food, Automotive, Sandwiches, Convenience Stores, Coffee & Tea, Gas Stations, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","['Food', ' Automotive', ' Sandwiches', ' Convenience Stores', ' Coffee & Tea', ' Gas Stations', ' Restaurants']",Automotive,Others,False,False,False,24.0,24.0,24.0,24.0,24.0,24.0,24.0
54,6X5rqWWOkegbg5yCWLGsHw,One Hour Heating & Air Conditioning - Wilmington,410 Meco Dr,Wilmington,DE,19804,39.7247013,-75.5796585,3.0,23,1,"{'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False', 'ByAppointmentOnly': 'True'}","Heating & Air Conditioning/HVAC, Local Services, Water Heater Installation/Repair, Air Duct Cleaning, Home Services, Plumbing","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}","['Heating & Air Conditioning/HVAC', ' Local Services', ' Water Heater Installation/Repair', ' Air Duct Cleaning', ' Home Services', ' Plumbing']",Others,,False,False,False,24.0,24.0,24.0,24.0,24.0,24.0,24.0
55,B6zs6ywn7TfhOmmDtuWQkw,Farm a Sea Bistro & Crafthouse,56 S Old Baltimore Pike,Newark,DE,19702,39.6624417,-75.6636292,3.0,28,1,"{'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""'quiet'"", 'HappyHour': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'free'"", 'CoatCheck': 'False', 'DogsAllowed': 'False', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'WheelchairAccessible': 'True', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"", 'RestaurantsReservations': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""'full_bar'"", 'OutdoorSeating': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}"", 'RestaurantsTableService': 'True', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsTakeOut': 'True', 'GoodForDancing': 'False'}","Beer Bar, Cafes, Bars, Pubs, Nightlife, American (New), Brasseries, Restaurants","{'Monday': '6:0-23:0', 'Tuesday': '6:0-23:0', 'Wednesday': '6:0-23:0', 'Thursday': '6:0-23:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-22:0'}","['Beer Bar', ' Cafes', ' Bars', ' Pubs', ' Nightlife', ' American (New)', ' Brasseries', ' Restaurants']",Bars,American,True,True,False,17.0,17.0,17.0,17.0,18.0,18.0,16.0
56,BhVDlcm-qL5uJatFEyjiRw,Smith Volkswagen Service,4304 Kirkwood Hwy,Wilmington,DE,19808,39.7271584,-75.6502394,2.5,22,1,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Auto Repair","{'Monday': '7:30-21:0', 'Tuesday': '7:30-21:0', 'Wednesday': '7:30-21:0', 'Thursday': '7:30-21:0', 'Friday': '7:30-21:0', 'Saturday': '8:0-17:0'}","['Automotive', ' Auto Repair']",Automotive,,False,False,False,14.0,14.0,14.0,14.0,14.0,9.0,
57,qmDm7guS7TAZTSDFYY2bug,Pizza Hut,3611 Kirkwood Hwy,Wilmington,DE,19808,39.7346451,-75.637351,1.5,45,0,"{'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'False', 'RestaurantsReservations': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'RestaurantsPriceRange2': '1', 'HasTV': 'True', 'WiFi': ""'no'"", 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': None, 'street': False, 'validated': None, 'lot': True, 'valet': False}"", 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': None}""}","Pizza, Chicken Wings, Restaurants, Italian","{'Monday': '10:30-0:0', 'Tuesday': '10:30-0:0', 'Wednesday': '10:30-0:0', 'Thursday': '10:30-0:0', 'Friday': '10:30-0:0', 'Saturday': '10:30-0:0', 'Sunday': '10:30-0:0'}","['Pizza', ' Chicken Wings', ' Restaurants', ' Italian']",Food,Italian,True,True,False,14.0,14.0,14.0,14.0,14.0,14.0,14.0
